product_id,product_brand,product_title,product_link,product_regular_price,product_discount_price
12733323,Nerf, Soft Tip Lawn Dart Game Set with Storage Bag,https://www.macys.com/shop/product/nerf-soft-tip-lawn-dart-game-set-with-storage-bag?ID=12733323&CategoryID=45269,$59.99,$29.99
14905366,Funko, Pop Marvel What If. Collectors 6 Figure Set,https://www.macys.com/shop/product/funko-pop-marvel-what-if.-collectors-6-figure-set?ID=14905366&CategoryID=54222,$64.99,none
13452642,Fisher Price, Brilliant Stroll Along Walker Toy,https://www.macys.com/shop/product/fisher-price-brilliant-stroll-along-walker-toy?ID=13452642&CategoryID=213952,$74.99,none
13899330,X-Shot," Excel Double Reflex 6 Water Blaster by Zuru, Set of 2",https://www.macys.com/shop/product/x-shot-excel-double-reflex-6-water-blaster-by-zuru-set-of-2?ID=13899330&CategoryID=45269,$29.99,$23.99
13927536,Stats," Sports Ball Set, Created for You by Toys R Us",https://www.macys.com/shop/product/stats-sports-ball-set-created-for-you-by-toys-r-us?ID=13927536&CategoryID=45269,$19.99,$15.99
13855165,Hasbro, CLOSEOUT! Operation Splash Game by WowWee  Backyard Sprinkler Mat Kids Game with 5 Foam Elements  Ages 4 And Up,https://www.macys.com/shop/product/closeout-hasbro-operation-splash-game-by-wowwee-backyard-sprinkler-mat-kids-game-with-5-foam-elements-ages-4-up?ID=13855165&CategoryID=45269,$19.99,$14.99
13854973,Nerf, Super Soaker Roboblaster by Wowwee,https://www.macys.com/shop/product/nerf-super-soaker-roboblaster-by-wowwee?ID=13854973&CategoryID=45269,$29.99,$21.99
15329638,Nerf, Super Soaker Aqua Stream by Wowwee,https://www.macys.com/shop/product/nerf-super-soaker-aqua-stream-by-wowwee?ID=15329638&CategoryID=45269,$16.99,$11.99
14357313,Big Mouth Inc., Pineapple Mesh Float,https://www.macys.com/shop/product/pineapple-mesh-float?ID=14357313&CategoryID=45269,$46.99,$31.99
13855163,Hasbro, Twister Splash Game by Wowwee,https://www.macys.com/shop/product/hasbro-twister-splash-game-by-wowwee?ID=13855163&CategoryID=45269,$19.99,$14.99
14635764,Nerf, Hyper Evolve-100,https://www.macys.com/shop/product/nerf-hyper-evolve-100?ID=14635764&CategoryID=45269,$55.99,$43.99
15367037,Funko, Animation My Hero Academia 5 Piece Collectors Set,https://www.macys.com/shop/product/funko-animation-my-hero-academia-5-piece-collectors-set?ID=15367037&CategoryID=54222,$54.99,none
15367048,Funko, Five Nights at Freddy's Collectors Dispenser Bonnie Chica Foxy Freddy 4 Piece Set,https://www.macys.com/shop/product/funko-five-nights-at-freddys-collectors-dispenser-bonnie-chica-foxy-freddy-4-piece-set?ID=15367048&CategoryID=54222,$23.99,none
14905367,Funko, Nascar Collectors 2 Figure Set,https://www.macys.com/shop/product/funko-nascar-collectors-2-figure-set?ID=14905367&CategoryID=54222,$41.99,none
14905356,Funko," Pop Games Halo Infinite Collectors Set, 3 Piece",https://www.macys.com/shop/product/funko-pop-games-halo-infinite-collectors-set-3-piece?ID=14905356&CategoryID=54222,$41.99,none
14240657,Funko," Plaster of Paris Yu-Gi-Oh Collectors Set, 4 Pieces",https://www.macys.com/shop/product/funko-plaster-of-paris-yu-gi-oh-collectors-set-4-pieces?ID=14240657&CategoryID=54222,$37.99,none
10476332,Funko, Pop Disney Hocus Pocus Collectors Set,https://www.macys.com/shop/product/funko-pop-disney-hocus-pocus-collectors-set?ID=10476332&CategoryID=54222,$30.99,none
14905360,Funko, POP WWE Collectors 3 Figure Set,https://www.macys.com/shop/product/funko-pop-wwe-collectors-3-figure-set?ID=14905360&CategoryID=54222,$35.99,none
14905357,Funko, Pop Marvel Doctor Strange in The Multiverse of Madness Collectors 6 Figure Set,https://www.macys.com/shop/product/funko-pop-marvel-doctor-strange-in-the-multiverse-of-madness-collectors-6-figure-set?ID=14905357&CategoryID=54222,$71.99,none
7373442,Funko," Harry Potter Pop Movie Vinyl Collectors Set, Harry Potter, Ron Weasley And Hermione",https://www.macys.com/shop/product/funko-harry-potter-pop-movie-vinyl-collectors-set-harry-potter-ron-weasley-hermione?ID=7373442&CategoryID=54222,$29.99,none
14905368,Funko," Pop Television Squid Game Collectors Netflix Set, 3 Piece",https://www.macys.com/shop/product/funko-pop-television-squid-game-collectors-netflix-set-3-piece?ID=14905368&CategoryID=54222,$29.99,none
14905380,Funko, Pop Heroes DC Pride Collectors Set Rainbow Glitter 3 Figure Set Harley Quinn Poison Ivy Robin,https://www.macys.com/shop/product/funko-pop-heroes-dc-pride-collectors-set-rainbow-glitter-3-figure-set-harley-quinn-poison-ivy-robin?ID=14905380&CategoryID=54222,$35.99,none
13942171,Fisher Price, Fisher-Price 123 Crawl With Me Puppy,https://www.macys.com/shop/product/fisher-price-123-crawl-with-me-puppy?ID=13942171&CategoryID=213952,$29.99,none
14584188,Fisher Price, Shiny Purple Motivational Corn Popping Baby Hold on Walking Stick,https://www.macys.com/shop/product/fisher-price-shiny-purple-motivational-corn-popping-baby-hold-on-walking-stick?ID=14584188&CategoryID=213952,$19.99,none
14615842,Fisher Price," Laugh & Learn Sports Activity Center Toddler Learning, 4-in-1 Game",https://www.macys.com/shop/product/laugh-learn-sports-activity-center-toddler-learning-4-in-1-game?ID=14615842&CategoryID=213952,$49.99,none
14584845,Fisher Price, Pink Crawl and Go Car for Learning to Walk Independently Baby's,https://www.macys.com/shop/product/fisher-price-pink-crawl-go-car-for-learning-to-walk-independently-babys?ID=14584845&CategoryID=213952,$99.99,none
14625972,Discovery Kids, Solar System Rock Art Studio 67 Piece Set,https://www.macys.com/shop/product/discovery-kids-solar-system-rock-art-studio-67-piece-set?ID=14625972&CategoryID=213953,$39.99,none
14200311,Hover-1, Kids Gear by Ziggy Folding Kick Scooter,https://www.macys.com/shop/product/kids-gear-by-hover-1-ziggy-folding-kick-scooter?ID=14200311&CategoryID=45269,$59.99,none
13927535,Stats," Backyard Fun Set, Created for You by Toys R Us",https://www.macys.com/shop/product/stats-backyard-fun-set-created-for-you-by-toys-r-us?ID=13927535&CategoryID=45269,$24.99,$19.99
7932509,Grow 'N Up, Quick Flip 6 in 1 Sport Activity Center,https://www.macys.com/shop/product/quick-flip-6-in-1-sport-activity-center?ID=7932509&CategoryID=45269,$149.99,none
14020831,Transformers, Studio Series Core Class Transformers Bumblebee Shockwave Figure,https://www.macys.com/shop/product/transformers-studio-series-core-class-transformers-bumblebee-shockwave-figure?ID=14020831&CategoryID=45269,$10.99,none
13248255,Black Series," Night Glow Volleyball Set, LED Light-Up Ball and Stand Up Net",https://www.macys.com/shop/product/black-series-night-glow-volleyball-set-led-light-up-ball-stand-up-net?ID=13248255&CategoryID=45269,$159.99,none
15367041,Funko," TV House of the Dragon Syrax, Rhaenyra Targaryen, Viserys Targaryen, Otto Hightower 4 Figure Collectors Set",https://www.macys.com/shop/product/funko-tv-house-of-the-dragon-syrax-rhaenyra-targaryen-viserys-targaryen-otto-hightower-4-figure-collectors-set?ID=15367041&CategoryID=54222,$43.99,none
14656044,Funko, Pop Deluxe Black Adam on Throne,https://www.macys.com/shop/product/pop-deluxe-black-adam-on-throne?ID=14656044&CategoryID=54222,$29.99,none
15367015,Funko, Horror Movies Collectors Set 3 Figure Set,https://www.macys.com/shop/product/funko-horror-movies-collectors-set-3-figure-set?ID=15367015&CategoryID=54222,$35.97,none
13213661,Funko," Pop Ad Icons Collectors Set 2, 4 Piece",https://www.macys.com/shop/product/funko-pop-ad-icons-collectors-set-2-4-piece?ID=13213661&CategoryID=54222,$58.99,none
14904905,Funko," POP Movies The Batman Collectors Set The Batman Oswald Cobblepot The Penguin with Possible Chase Variant Jumbo 10"" Batman",https://www.macys.com/shop/product/funko-pop-movies-the-batman-collectors-set-the-batman-oswald-cobblepot-the-penguin-with-possible-chase-variant-jumbo-10-batman?ID=14904905&CategoryID=54222,$57.99,none
15366997,Funko," Heroes POP Marvel Imperial Palace the Flash, Superman and Wonder Woman 3 Piece Collectors Set",https://www.macys.com/shop/product/funko-heroes-pop-marvel-imperial-palace-the-flash-superman-wonder-woman-3-piece-collectors-set?ID=15366997&CategoryID=54222,$35.99,none
13904580,Funko, POP Movies: Harry Potter - Harry Potter,https://www.macys.com/shop/product/pop-movies-harry-potter-harry-potter?ID=13904580&CategoryID=54222,$11.99,$5.93
7373460,Funko," Golden Girls, Pop Tv Collectors Set, Sophia, Rose, Blanche, Dorothy",https://www.macys.com/shop/product/funko-golden-girls-pop-tv-collectors-set-sophia-rose-blanche-dorothy?ID=7373460&CategoryID=54222,$33.99,none
14240652,Funko," Plaster of Paris the Matrix Resurrections Collectors Set, 3 Pieces",https://www.macys.com/shop/product/funko-plaster-of-paris-the-matrix-resurrections-collectors-set-3-pieces?ID=14240652&CategoryID=54222,$28.99,none
14905371,Funko, Pop Movies Jurassic World 3 Dominion Collectors 5 Figure Set,https://www.macys.com/shop/product/funko-pop-movies-jurassic-world-3-dominion-collectors-5-figure-set?ID=14905371&CategoryID=54222,$59.99,none
13452665,Fisher Price, Imaginext DC Gotham Super Friends 2 Pieces Playset,https://www.macys.com/shop/product/fisher-price-imaginext-dc-gotham-super-friends-2-pieces-playset?ID=13452665&CategoryID=213952,$59.99,none
15966440,Fisher Price, Smart Stages Laugh Learn Toddler Potty Set,https://www.macys.com/shop/product/fisher-price-smart-stages-laugh-learn-toddler-potty-set?ID=15966440&CategoryID=213952,$29.99,none
13452670,Fisher Price, Fisher-Price Laugh and Learn Magical Lights Fishbowl-Educational Toy,https://www.macys.com/shop/product/fisher-price-laugh-learn-magical-lights-fishbowl-educational-toy?ID=13452670&CategoryID=213952,$49.99,none
13452631,Fisher Price, Baby's First Blocks 11 Pieces Playset,https://www.macys.com/shop/product/fisher-price-babys-first-blocks-11-pieces-playset?ID=13452631&CategoryID=213952,$19.99,none
14584855,Fisher Price, My Baby's First Little People City Dump Truck,https://www.macys.com/shop/product/fisher-price-my-babys-first-little-people-city-dump-truck?ID=14584855&CategoryID=213952,$29.99,none
14543394,Fisher Price, Linkimals 1 20 Count Quiz Whale,https://www.macys.com/shop/product/linkimals-1-20-count-quiz-whale?ID=14543394&CategoryID=213952,$18.99,none
13452687,Fisher Price, Rock Star Guitar Toy,https://www.macys.com/shop/product/fisher-price-rock-star-guitar-toy?ID=13452687&CategoryID=213952,$29.99,none
11318852,Fisher Price, Fisher-Price® Chatter Telephone®,https://www.macys.com/shop/product/fisher-price-chatter-telephone?ID=11318852&CategoryID=213952,$19.99,none
